,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
75,2322155200.0,796957394.88,717639208.16,FCHW_SchedulePDP_hwcf,1597.29,41.64,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,698042.40625,9.0,31.29,8.0,6.0,3836751803.04,784.0,9.0
76,2364043200.0,584752534.08,1246729083.56,FCHW_SchedulePDP_hwcf,2016.09,70.59,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,401895.0625,45.0,45.98,8.0,6.0,4195524817.64,784.0,45.0
77,2258225600.0,605657154.24,1237146247.76,FCHW_SchedulePDP_hwcf,1872.91,70.59,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,431687.40625,36.0,21.05,8.0,6.0,4101029002.0,784.0,36.0
78,2279684800.0,645050599.68,886540994.48,FCHW_SchedulePDP_hwcf,1683.42,63.09,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,478328.40625,18.0,25.03,8.0,6.0,3811276394.16,784.0,18.0
79,2358114400.0,571297341.6,1226739456.25,FCHW_SchedulePDP_hwcf,2013.79,76.17,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,352949.5,112.0,45.94,8.0,6.0,4156151197.85,784.0,112.0
80,2458840000.0,588972262.08,1246728043.44,FCHW_SchedulePDP_hwcf,2013.79,75.41,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,357149.5,45.0,46.68,8.0,6.0,4294540305.52,784.0,45.0
81,2395736000.0,576776521.92,1228703839.92,FCHW_SchedulePDP_hwcf,2013.79,76.48,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,354046.5,56.0,46.16,8.0,6.0,4201216361.84,784.0,56.0
82,2456100800.0,592517493.12,1240936684.06,FCHW_SchedulePDP_hwcf,2013.79,74.35,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,359268.5,36.0,46.86,8.0,6.0,4289554977.18,784.0,36.0
83,2287868000.0,587571391.2,1227466437.15,FCHW_SchedulePDP_hwcf,2003.84,80.8,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,389264.3125,112.0,45.51,8.0,6.0,4102905828.3500004,784.0,112.0
84,2079985600.0,926417904.0,1183336358.54,CFHW_SchedulePDP_hwcf,1944.77,37.5,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,328592.625,27.0,40.97,8.0,6.0,4189739862.54,784.0,27.0
85,2076510400.0,936016896.0,869220293.68,CFHW_SchedulePDP_hwcf,1683.42,31.48,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,378996.1875,18.0,31.1,8.0,6.0,3881747589.68,784.0,18.0
